KWMTBOMO	NCBI Gene ID
KWMTBOMO15518.mrna1.p1	733024
KWMTBOMO15519.mrna1.p1	100529234
KWMTBOMO15520.mrna1.p1	101747148
KWMTBOMO15522.mrna1.p1	101735491
KWMTBOMO15523.mrna1.p1	101735627
KWMTBOMO15525.mrna1.p1	101735767
KWMTBOMO15529.mrna1.p1	105842545
KWMTBOMO15535.mrna1.p1	101735438
KWMTBOMO15539.mrna1.p1	101735847
KWMTBOMO15541.mrna1.p1	101736735
KWMTBOMO15542.mrna1.p1	101735980
KWMTBOMO15547.mrna1.p1	101737128
KWMTBOMO15548.mrna1.p1	101737518
KWMTBOMO15549.mrna1.p1	101737271
KWMTBOMO15554.mrna1.p1	101736112
KWMTBOMO15557.mrna1.p1	101736379
KWMTBOMO15558.mrna1.p1	101736497
KWMTBOMO15560.mrna1.p1	101736636
KWMTBOMO15561.mrna1.p2	101738060
KWMTBOMO15568.mrna1.p1	101737322
KWMTBOMO15569.mrna1.p1	101739000
KWMTBOMO15570.mrna1.p1	101738866
KWMTBOMO15571.mrna1.p1	101737464
KWMTBOMO15572.mrna1.p1	732897
KWMTBOMO15576.mrna1.p1	101737607
KWMTBOMO15580.mrna1.p1	101739481
KWMTBOMO15581.mrna1.p1	101739337
KWMTBOMO15582.mrna1.p1	101737884
KWMTBOMO15585.mrna1.p1	101739617
KWMTBOMO15586.mrna1.p1	101739760
KWMTBOMO15588.mrna1.p1	101740115
KWMTBOMO15589.mrna1.p1	101740254
KWMTBOMO15592.mrna1.p1	100036587
KWMTBOMO15599.mrna1.p1	101740751
KWMTBOMO15600.mrna1.p1	101740893
KWMTBOMO15603.mrna1.p1	101741184
KWMTBOMO15604.mrna1.p1	101741410
KWMTBOMO15605.mrna1.p1	101741549
KWMTBOMO15613.mrna1.p1	100190964
KWMTBOMO15616.mrna1.p1	101742130
KWMTBOMO15617.mrna1.p1	100101216
KWMTBOMO15619.mrna1.p1	101742422
KWMTBOMO15620.mrna1.p1	732896
KWMTBOMO15622.mrna1.p1	101742708
KWMTBOMO15623.mrna1.p1	101738551
KWMTBOMO15626.mrna1.p1	101738953
KWMTBOMO15627.mrna1.p1	101739097
KWMTBOMO15629.mrna1.p1	101743243
KWMTBOMO15630.mrna1.p1	101739372
KWMTBOMO15632.mrna1.p1	101739515
KWMTBOMO15633.mrna1.p1	101739656
KWMTBOMO15634.mrna1.p1	101743379
KWMTBOMO15635.mrna1.p1	105842534
KWMTBOMO15636.mrna1.p1	105841881
KWMTBOMO15644.mrna1.p1	101736529
KWMTBOMO15646.mrna1.p1	101735747
KWMTBOMO15647.mrna1.p1	101735880
KWMTBOMO15648.mrna1.p1	101736006
KWMTBOMO15651.mrna1.p1	101736273
KWMTBOMO15652.mrna1.p1	101736806
KWMTBOMO15653.mrna1.p1	101736404
KWMTBOMO15654.mrna1.p1	105841786
KWMTBOMO15656.mrna1.p1	101740968
KWMTBOMO15658.mrna1.p1	101741249
KWMTBOMO15660.mrna1.p1	101741531
KWMTBOMO15661.mrna1.p1	101737668
KWMTBOMO15665.mrna1.p1	101736745
KWMTBOMO15668.mrna1.p1	101742917
KWMTBOMO15671.mrna1.p1	101736872
KWMTBOMO15672.mrna1.p1	101737006
KWMTBOMO15675.mrna1.p1	101737527
KWMTBOMO15678.mrna1.p1	692443
KWMTBOMO15684.mrna1.p1	105841781
KWMTBOMO15686.mrna1.p1	105841784
KWMTBOMO15691.mrna1.p1	110385304
KWMTBOMO15692.mrna1.p1	101737669
KWMTBOMO15693.mrna1.p1	101737981
KWMTBOMO15694.mrna1.p1	101744633
KWMTBOMO15697.mrna1.p1	101741697
KWMTBOMO15699.mrna1.p1	101738194
KWMTBOMO15707.mrna1.p1	101738465
KWMTBOMO15711.mrna1.p1	101745507
KWMTBOMO15712.mrna1.p1	692956
KWMTBOMO15713.mrna1.p1	101738872
KWMTBOMO15716.mrna1.p1	101739151
KWMTBOMO15717.mrna1.p1	778518
KWMTBOMO15718.mrna1.p1	101739289
KWMTBOMO15720.mrna1.p1	101745646
KWMTBOMO15721.mrna1.p1	101739569
KWMTBOMO15722.mrna1.p1	101739712
KWMTBOMO15727.mrna1.p1	768089
KWMTBOMO15729.mrna1.p1	100533207
KWMTBOMO15731.mrna1.p1	101745937
KWMTBOMO15735.mrna1.p1	101746227
KWMTBOMO15739.mrna1.p1	100431169
KWMTBOMO15742.mrna1.p1	100127043
KWMTBOMO15744.mrna1.p1	101739944
KWMTBOMO15748.mrna1.p1	693086
KWMTBOMO15750.mrna1.p1	101746929
KWMTBOMO15759.mrna1.p1	101744854
KWMTBOMO15760.mrna1.p1	101737841
KWMTBOMO15761.mrna1.p1	692729
KWMTBOMO15767.mrna1.p1	101735539
KWMTBOMO15768.mrna1.p1	101741612
KWMTBOMO15769.mrna1.p1	101741848
KWMTBOMO15770.mrna1.p1	101735821
KWMTBOMO15776.mrna1.p1	101736081
KWMTBOMO15777.mrna1.p1	101742140
KWMTBOMO15778.mrna1.p1	101742287
KWMTBOMO15780.mrna1.p1	101742668
KWMTBOMO15781.mrna1.p1	101736219
KWMTBOMO15786.mrna1.p1	100270765
KWMTBOMO15787.mrna1.p1	101743074
KWMTBOMO15788.mrna1.p1	101743221
KWMTBOMO15790.mrna1.p1	101735460
KWMTBOMO15791.mrna1.p1	101747172
KWMTBOMO15794.mrna1.p1	105841626
KWMTBOMO15795.mrna1.p1	732976
KWMTBOMO15797.mrna1.p1	101738974
KWMTBOMO15798.mrna1.p1	110385181
KWMTBOMO15801.mrna1.p1	101739399
KWMTBOMO15802.mrna1.p1	119630641
KWMTBOMO15812.mrna1.p1	101744079
KWMTBOMO15814.mrna1.p1	101740498
KWMTBOMO15815.mrna1.p1	100216498
KWMTBOMO15816.mrna1.p1	101740726
KWMTBOMO15817.mrna1.p1	101740865
KWMTBOMO15818.mrna1.p1	101741004
KWMTBOMO15819.mrna1.p1	101741151
KWMTBOMO15820.mrna1.p1	101741384
KWMTBOMO15821.mrna1.p1	100190962
KWMTBOMO15824.mrna1.p1	101741805
KWMTBOMO15826.mrna1.p1	105841625
KWMTBOMO15830.mrna1.p1	101744649
KWMTBOMO15832.mrna1.p1	101742205
KWMTBOMO15833.mrna1.p1	101744792
KWMTBOMO15834.mrna1.p1	100190963
KWMTBOMO15839.mrna1.p1	101742638
KWMTBOMO15847.mrna1.p1	101745378
KWMTBOMO15848.mrna1.p1	101742782
KWMTBOMO15850.mrna1.p1	101745667
KWMTBOMO15852.mrna1.p1	733003
KWMTBOMO15855.mrna1.p1	101745232
KWMTBOMO15861.mrna1.p1	101745381
KWMTBOMO15865.mrna1.p1	101745671
KWMTBOMO15867.mrna1.p1	101745818
KWMTBOMO15868.mrna1.p1	101745959
KWMTBOMO15869.mrna1.p1	101746104
KWMTBOMO15870.mrna1.p1	101746245
KWMTBOMO15871.mrna1.p1	101746386
KWMTBOMO15876.mrna1.p1	101735874
KWMTBOMO15881.mrna1.p1	101746761
KWMTBOMO15882.mrna1.p1	101746901
KWMTBOMO15896.mrna1.p1	101739773
KWMTBOMO15898.mrna1.p1	101740177
KWMTBOMO15899.mrna1.p1	101737286
KWMTBOMO15900.mrna1.p1	101737850
KWMTBOMO15910.mrna1.p1	101738114
KWMTBOMO15917.mrna1.p1	101738380
KWMTBOMO15920.mrna1.p1	101739308
KWMTBOMO15928.mrna1.p1	119630694
KWMTBOMO15930.mrna1.p1	101738519
KWMTBOMO15942.mrna1.p1	101741853
KWMTBOMO15943.mrna1.p1	101738787
KWMTBOMO15944.mrna1.p1	101742004
KWMTBOMO15945.mrna1.p1	101739011
KWMTBOMO15946.mrna1.p1	101742438
KWMTBOMO15949.mrna1.p1	101742721
KWMTBOMO15954.mrna1.p1	101743303
KWMTBOMO15961.mrna1.p1	101742594
KWMTBOMO15964.mrna1.p1	101742887
KWMTBOMO15965.mrna1.p1	110384729
KWMTBOMO15967.mrna1.p1	101743028
KWMTBOMO15969.mrna1.p1	101742737
KWMTBOMO15982.mrna1.p1	101738709
KWMTBOMO15983.mrna1.p1	101738848
KWMTBOMO15984.mrna1.p1	101738979
KWMTBOMO15986.mrna1.p1	101740096
KWMTBOMO15987.mrna1.p1	101739225
KWMTBOMO15992.mrna1.p1	101740501
KWMTBOMO16000.mrna1.p1	101745417
KWMTBOMO16001.mrna1.p1	692533
KWMTBOMO16002.mrna1.p1	101745277
KWMTBOMO16009.mrna1.p1	101744975
KWMTBOMO16010.mrna1.p1	101736514
KWMTBOMO16016.mrna1.p1	101744829
KWMTBOMO16026.mrna1.p1	101744546
KWMTBOMO16031.mrna1.p1	101744398
KWMTBOMO16034.mrna1.p1	119630683
KWMTBOMO16041.mrna1.p1	101747109
KWMTBOMO16044.mrna1.p1	101746976
KWMTBOMO16046.mrna1.p1	101743817
KWMTBOMO16047.mrna1.p1	101743668
KWMTBOMO16048.mrna1.p1	100500926
KWMTBOMO16050.mrna1.p1	101746696
KWMTBOMO16051.mrna1.p1	101743387
KWMTBOMO16052.mrna1.p1	101743252
KWMTBOMO16053.mrna1.p1	101746554
KWMTBOMO16054.mrna1.p1	119628322
KWMTBOMO16057.mrna1.p1	119630690
KWMTBOMO16067.mrna1.p1	100188966
KWMTBOMO16071.mrna1.p1	101742290
KWMTBOMO16072.mrna1.p1	101745856
KWMTBOMO16074.mrna1.p1	101745707
KWMTBOMO16084.mrna1.p1	101741209
KWMTBOMO16087.mrna1.p1	692420
KWMTBOMO16089.mrna1.p1	101745500
KWMTBOMO16090.mrna1.p1	692822
KWMTBOMO16091.mrna1.p1	101735832
KWMTBOMO16092.mrna1.p1	101735693
KWMTBOMO16093.mrna1.p1	101746523
KWMTBOMO16094.mrna1.p1	101746387
KWMTBOMO16095.mrna1.p1	101746247
KWMTBOMO16096.mrna1.p1	733012
KWMTBOMO16097.mrna1.p1	101735553
KWMTBOMO16098.mrna1.p1	101735420
KWMTBOMO16099.mrna1.p1	101747210
KWMTBOMO16100.mrna1.p1	101747077
KWMTBOMO16101.mrna1.p1	100862789
KWMTBOMO16102.mrna1.p1	101746944
KWMTBOMO16107.mrna1.p1	105842607
KWMTBOMO16109.mrna1.p1	101746662
KWMTBOMO16111.mrna1.p1	101745132
KWMTBOMO16112.mrna1.p1	101736886
KWMTBOMO16116.mrna1.p1	110384696
KWMTBOMO16120.mrna1.p1	101744838
KWMTBOMO16121.mrna1.p1	101747207
KWMTBOMO16126.mrna1.p1	692487
KWMTBOMO16142.mrna1.p1	101737798
KWMTBOMO16144.mrna1.p1	100500928
KWMTBOMO16145.mrna1.p1	100313491
KWMTBOMO16147.mrna1.p1	101744030
KWMTBOMO16154.mrna1.p1	101745521
KWMTBOMO16160.mrna1.p1	101739054
KWMTBOMO16161.mrna1.p1	105842604
KWMTBOMO16165.mrna1.p1	101739339
KWMTBOMO16166.mrna1.p1	101739483
KWMTBOMO16168.mrna1.p1	101742426
KWMTBOMO16169.mrna1.p1	101742570
KWMTBOMO16170.mrna1.p1	101742711
KWMTBOMO16173.mrna1.p1	105842615
KWMTBOMO16176.mrna1.p1	101739898
KWMTBOMO16178.mrna1.p1	692832
KWMTBOMO16179.mrna1.p1	100272173
KWMTBOMO16180.mrna1.p1	100272178
KWMTBOMO16181.mrna1.p1	101740032
KWMTBOMO16182.mrna1.p1	101743147
KWMTBOMO16183.mrna1.p1	692686
KWMTBOMO16187.mrna1.p1	101743289
KWMTBOMO16188.mrna1.p1	101740162
KWMTBOMO16191.mrna1.p1	110386478
KWMTBOMO16192.mrna1.p1	105842605
KWMTBOMO16194.mrna1.p1	101743809
KWMTBOMO16195.mrna1.p1	101743958
KWMTBOMO16196.mrna1.p1	692828
KWMTBOMO16197.mrna1.p1	732965
KWMTBOMO16198.mrna1.p1	101744248
KWMTBOMO16199.mrna1.p1	101744536
KWMTBOMO16202.mrna1.p1	101740303
KWMTBOMO16204.mrna1.p1	101744771
KWMTBOMO16207.mrna1.p1	101740432
KWMTBOMO16212.mrna1.p1	101745593
KWMTBOMO16214.mrna1.p1	100379346
KWMTBOMO16223.mrna1.p1	101745890
KWMTBOMO16224.mrna1.p1	101745983
KWMTBOMO16233.mrna1.p1	105842610
KWMTBOMO16235.mrna1.p1	101741128
KWMTBOMO16236.mrna1.p1	101747151
KWMTBOMO16237.mrna1.p1	101735359
KWMTBOMO16238.mrna1.p1	101735493
KWMTBOMO16239.mrna1.p1	101741271
KWMTBOMO16240.mrna1.p1	101741412
KWMTBOMO16241.mrna1.p1	101735629
KWMTBOMO16242.mrna1.p1	100272174
KWMTBOMO16245.mrna1.p1	119630717
KWMTBOMO16246.mrna1.p1	101735769
KWMTBOMO16249.mrna1.p1	101735900
KWMTBOMO16250.mrna1.p1	101736026
KWMTBOMO16251.mrna1.p1	101736163
KWMTBOMO16252.mrna1.p1	101736299
KWMTBOMO16253.mrna1.p1	101741695
KWMTBOMO16254.mrna1.p1	101741842
KWMTBOMO16256.mrna1.p1	100379501
KWMTBOMO16259.mrna1.p1	101736596
KWMTBOMO16260.mrna1.p1	101736738
KWMTBOMO16261.mrna1.p1	692812
KWMTBOMO16262.mrna1.p1	101736954
KWMTBOMO16267.mrna1.p1	733102
KWMTBOMO16272.mrna1.p1	101737175
KWMTBOMO16273.mrna1.p1	105842620
KWMTBOMO16280.mrna1.p1	101737324
KWMTBOMO16284.mrna1.p1	101737467
KWMTBOMO16285.mrna1.p1	101743571
KWMTBOMO16286.mrna1.p1	101737609
KWMTBOMO16287.mrna1.p1	101737751
KWMTBOMO16289.mrna1.p1	100174976
KWMTBOMO16293.mrna1.p1	101738236
KWMTBOMO16294.mrna1.p1	101738369
KWMTBOMO16296.mrna1.p1	101746825
KWMTBOMO16298.mrna1.p1	101746966
KWMTBOMO16299.mrna1.p1	101747096
KWMTBOMO16304.mrna1.p1	101744353
KWMTBOMO16308.mrna1.p1	101738379
KWMTBOMO16309.mrna1.p1	101747177
KWMTBOMO16318.mrna1.p1	101738650
KWMTBOMO16321.mrna1.p1	101745655
KWMTBOMO16325.mrna1.p1	100301503
KWMTBOMO16326.mrna1.p1	100127034
KWMTBOMO16328.mrna1.p1	100127039
KWMTBOMO16330.mrna1.p1	101746177
KWMTBOMO16331.mrna1.p2	101746322
KWMTBOMO16333.mrna1.p1	101746461
KWMTBOMO16335.mrna1.p1	767623
KWMTBOMO16337.mrna1.p1	101739212
KWMTBOMO16338.mrna1.p1	101746834
KWMTBOMO16340.mrna1.p1	101747108
KWMTBOMO16344.mrna1.p1	101735545
KWMTBOMO16345.mrna1.p1	101739350
KWMTBOMO16346.mrna1.p1	101735686
KWMTBOMO16348.mrna1.p1	101739493
KWMTBOMO16350.mrna1.p1	119630724
KWMTBOMO16353.mrna1.p1	101736169
KWMTBOMO16357.mrna1.p1	692653
KWMTBOMO16359.mrna1.p1	101736431
KWMTBOMO16360.mrna1.p1	101740043
KWMTBOMO16362.mrna1.p1	101736559
KWMTBOMO16365.mrna1.p1	101736833
KWMTBOMO16366.mrna1.p1	101737050
KWMTBOMO16369.mrna1.p1	105842991
KWMTBOMO16371.mrna1.p1	101740444
KWMTBOMO16375.mrna1.p1	101737568
KWMTBOMO16376.mrna1.p1	101737711
KWMTBOMO16377.mrna1.p1	101737849
KWMTBOMO16378.mrna1.p1	101740578
KWMTBOMO16379.mrna1.p1	692476
KWMTBOMO16388.mrna1.p1	100379311
KWMTBOMO16394.mrna1.p1	101740361
KWMTBOMO16396.mrna1.p1	101745127
KWMTBOMO16398.mrna1.p1	100272196
KWMTBOMO16403.mrna1.p1	692644
KWMTBOMO16405.mrna1.p1	101740634
KWMTBOMO16406.mrna1.p1	101745859
KWMTBOMO16409.mrna1.p1	101740773
KWMTBOMO16411.mrna1.p1	101746138
KWMTBOMO16413.mrna1.p1	100862805
KWMTBOMO16414.mrna1.p1	692746
KWMTBOMO16416.mrna1.p1	100862809
KWMTBOMO16417.mrna1.p1	100862810
KWMTBOMO16422.mrna1.p1	100862845
KWMTBOMO16432.mrna1.p1	101741425
KWMTBOMO16436.mrna1.p1	101746979
KWMTBOMO16439.mrna1.p1	101741907
KWMTBOMO16440.mrna1.p1	101735317
KWMTBOMO16441.mrna1.p1	101735456
KWMTBOMO16442.mrna1.p1	101735594
KWMTBOMO16443.mrna1.p1	101742050
KWMTBOMO16444.mrna1.p1	101742197
KWMTBOMO16445.mrna1.p1	101742334
KWMTBOMO16446.mrna1.p1	101742585
KWMTBOMO16453.mrna1.p1	101742875
KWMTBOMO16455.mrna1.p1	101743533
KWMTBOMO16458.mrna1.p1	101743672
KWMTBOMO16460.mrna1.p1	101743968
KWMTBOMO16461.mrna1.p1	105841360
KWMTBOMO16463.mrna1.p1	105841361
KWMTBOMO16464.mrna1.p1	105841363
KWMTBOMO16466.mrna1.p1	100125602
KWMTBOMO16469.mrna1.p1	101735866
KWMTBOMO16470.mrna1.p1	101735995
KWMTBOMO16472.mrna1.p1	101736929
KWMTBOMO16479.mrna1.p1	101737909
KWMTBOMO16480.mrna1.p1	101736359
KWMTBOMO16483.mrna1.p1	693114
KWMTBOMO16492.mrna1.p1	119630690
KWMTBOMO16497.mrna1.p1	692454
KWMTBOMO16498.mrna1.p1	119630798
KWMTBOMO16500.mrna1.p1	119630797
KWMTBOMO16503.mrna1.p1	119630794
KWMTBOMO16505.mrna1.p1	119630802
KWMTBOMO16506.mrna1.p1	119630801
KWMTBOMO16510.mrna1.p1	119628387
KWMTBOMO16511.mrna1.p1	119630808
KWMTBOMO16513.mrna1.p1	119630804
KWMTBOMO16520.mrna1.p1	101742979
KWMTBOMO16521.mrna1.p1	101742836
KWMTBOMO16525.mrna1.p1	101743156
KWMTBOMO16527.mrna1.p1	119630811
KWMTBOMO16528.mrna1.p1	101743578
KWMTBOMO16529.mrna1.p1	119630819
KWMTBOMO16530.mrna1.p1	119630814
KWMTBOMO16531.mrna1.p1	119630813
KWMTBOMO16532.mrna1.p1	119630817
KWMTBOMO16538.mrna1.p1	101742044
KWMTBOMO16539.mrna1.p1	119630815
KWMTBOMO16541.mrna1.p1	119630824
KWMTBOMO16543.mrna1.p1	101739629
KWMTBOMO16545.mrna1.p1	119630825
KWMTBOMO16547.mrna1.p1	119630827
KWMTBOMO16554.mrna1.p1	119630829
KWMTBOMO16561.mrna1.p1	119628382
KWMTBOMO16562.mrna1.p1	101741211
KWMTBOMO16569.mrna1.p1	119630835
KWMTBOMO16572.mrna1.p1	119630838
KWMTBOMO16577.mrna1.p1	119630842
KWMTBOMO16581.mrna1.p1	119630846
KWMTBOMO16582.mrna1.p1	101740899
KWMTBOMO16583.mrna1.p1	119630847
KWMTBOMO16584.mrna1.p1	119631102
KWMTBOMO16586.mrna1.p1	119631102
KWMTBOMO16593.mrna1.p1	119630850
KWMTBOMO16617.mrna1.p1	119629749
KWMTBOMO16620.mrna1.p1	101744254
KWMTBOMO16621.mrna1.p1	119630873
KWMTBOMO16653.mrna1.p1	101744112
KWMTBOMO16666.mrna1.p1	119630930
KWMTBOMO16691.mrna1.p1	101741146
KWMTBOMO16705.mrna1.p1	101739594
KWMTBOMO16737.mrna1.p1	119631023
KWMTBOMO16748.mrna1.p1	119631041
KWMTBOMO16757.mrna1.p1	119631047
KWMTBOMO16766.mrna1.p1	119631102
KWMTBOMO16789.mrna1.p1	119631078
KWMTBOMO16794.mrna1.p1	101735643
KWMTBOMO16795.mrna1.p1	119631085
KWMTBOMO16805.mrna1.p2	119631099
KWMTBOMO16808.mrna1.p1	119631102
KWMTBOMO16809.mrna1.p1	119631102
MSTRG.10002.1.p1	101736997
MSTRG.10002.1.p2	101737129
MSTRG.10003.1.p1	101747094
MSTRG.10003.4.p1	101747094
MSTRG.10003.7.p1	101747094
MSTRG.10003.8.p1	101747094
MSTRG.10004.1.p1	100415789
MSTRG.10006.4.p1	101737272
MSTRG.10019.1.p1	101737415
MSTRG.10019.2.p1	101737415
MSTRG.10020.1.p1	101735441
MSTRG.10027.1.p1	101735850
MSTRG.10028.1.p1	100852388
MSTRG.10030.2.p1	110384750
MSTRG.10036.5.p1	101738151
MSTRG.10036.6.p1	101738151
MSTRG.10037.1.p1	101736113
MSTRG.10039.1.p1	101738772
MSTRG.10040.1.p1	105841242
MSTRG.10040.2.p1	105841242
MSTRG.10042.1.p1	100307015
MSTRG.1004.2.p1	101737828
MSTRG.10044.1.p1	101736380
MSTRG.10045.1.p1	101739373
MSTRG.10047.1.p1	101738418
MSTRG.10050.1.p1	101736247
MSTRG.10050.2.p1	101736247
MSTRG.10050.3.p1	101736247
MSTRG.10050.4.p1	101736247
MSTRG.10050.5.p1	101736247
MSTRG.10050.6.p1	101736247
MSTRG.10050.7.p1	101736247
MSTRG.10050.8.p1	101736247
MSTRG.10055.3.p1	692547
MSTRG.10055.4.p1	692547
MSTRG.10055.5.p1	692547
MSTRG.10055.6.p1	692547
MSTRG.10055.7.p1	692547
MSTRG.10055.8.p1	692547
MSTRG.10060.1.p1	101739619
MSTRG.10060.2.p1	101739619
MSTRG.10062.1.p1	101736498
MSTRG.10062.2.p1	101736498
MSTRG.10064.2.p1	101739762
MSTRG.10065.1.p1	101739896
MSTRG.10071.3.p1	105842576
MSTRG.1007.1.p1	101737959
MSTRG.10072.1.p1	101740752
MSTRG.10073.1.p1	101740522
MSTRG.10081.1.p1	101741035
MSTRG.10086.1.p1	101741323
MSTRG.10087.1.p1	101741550
MSTRG.10087.2.p1	101741550
MSTRG.10087.3.p1	101741550
MSTRG.10088.1.p1	101741935
MSTRG.10090.1.p1	101736907
MSTRG.10090.2.p1	101736907
MSTRG.10090.3.p1	101736907
MSTRG.10100.1.p1	101746764
MSTRG.10100.3.p1	101746764
MSTRG.10101.1.p1	101745266
MSTRG.10105.1.p1	101747037
MSTRG.10108.1.p1	101745332
MSTRG.10108.2.p1	101745332
MSTRG.10113.1.p1	692689
MSTRG.10115.1.p1	101736617
MSTRG.10128.1.p1	101736762
MSTRG.10133.1.p1	110385294
MSTRG.10133.2.p1	110385294
MSTRG.10134.1.p1	101737155
MSTRG.10140.1.p1	101735380
MSTRG.10141.1.p1	101735509
MSTRG.10141.3.p1	101735509
MSTRG.10142.2.p1	100862750
MSTRG.10143.1.p1	101737583
MSTRG.10147.1.p1	101735876
MSTRG.10150.2.p1	101736094
MSTRG.10153.2.p1	101737726
MSTRG.10158.1.p1	101736478
MSTRG.10160.1.p1	101736358
MSTRG.10162.1.p1	101738867
MSTRG.10164.10.p1	105841715
MSTRG.10164.3.p1	105841715
MSTRG.10164.4.p1	105841715
MSTRG.10164.5.p1	105841715
MSTRG.10167.1.p1	101737442
MSTRG.10167.8.p1	101737442
MSTRG.10170.1.p1	101747078
MSTRG.10171.1.p1	101736231
MSTRG.10176.3.p1	101736480
MSTRG.10179.3.p1	101735966
MSTRG.10180.4.p1	101736619
MSTRG.10180.7.p1	101736619
MSTRG.10180.8.p1	101736619
MSTRG.10186.1.p2	101740678
MSTRG.10186.2.p1	101740678
MSTRG.10186.3.p1	101740678
MSTRG.10186.4.p1	101740678
MSTRG.10186.5.p2	101740678
MSTRG.10188.4.p1	101742101
MSTRG.10188.5.p1	101742101
MSTRG.10188.7.p1	101742101
MSTRG.10191.1.p1	101741387
MSTRG.10192.1.p1	119630052
MSTRG.10195.1.p1	101741011
MSTRG.10217.1.p1	101743361
MSTRG.10220.1.p1	101741326
MSTRG.10220.2.p1	101741326
MSTRG.10235.1.p1	101737024
MSTRG.10247.1.p1	101747097
MSTRG.10249.3.p1	101741901
MSTRG.10254.1.p1	101742046
MSTRG.10256.3.p1	101742964
MSTRG.10258.1.p1	101743101
MSTRG.10261.1.p1	101743250
MSTRG.10267.1.p1	101743487
MSTRG.10275.1.p1	101744063
MSTRG.10275.1.p2	101742480
MSTRG.10276.1.p1	101744351
MSTRG.10279.1.p1	101744823
MSTRG.10283.1.p1	101744969
MSTRG.10286.1.p1	105842420
MSTRG.10286.2.p1	105842420
MSTRG.10292.1.p1	101745849
MSTRG.10292.2.p1	101745849
MSTRG.10292.4.p1	101745849
MSTRG.10292.5.p1	101745849
MSTRG.10293.1.p1	101746088
MSTRG.10293.2.p1	101746088
MSTRG.10293.4.p1	101746088
MSTRG.10294.1.p1	101743062
MSTRG.10296.1.p1	101743208
MSTRG.10297.1.p1	101746510
MSTRG.10297.2.p1	101746510
MSTRG.10297.3.p1	101746510
MSTRG.10297.4.p1	101746510
MSTRG.10298.1.p1	101745413
MSTRG.10298.2.p1	101745413
MSTRG.10298.3.p1	101745413
MSTRG.10298.4.p1	101745413
MSTRG.10298.5.p1	101745413
MSTRG.10298.6.p1	101745413
MSTRG.10303.1.p1	101736303
MSTRG.10303.2.p1	101736303
MSTRG.10304.1.p1	101736030
MSTRG.10304.3.p1	101736030
MSTRG.10304.4.p1	101736030
MSTRG.10317.2.p1	101735904
MSTRG.10317.3.p1	101735904
MSTRG.10317.4.p1	101735904
MSTRG.10326.1.p1	101747159
MSTRG.10326.2.p1	101747159
MSTRG.10326.3.p1	101747159
MSTRG.10326.4.p1	101747159
MSTRG.10329.3.p1	692452
MSTRG.10329.4.p1	692452
MSTRG.10340.1.p1	110386138
MSTRG.10344.1.p1	119628333
MSTRG.10346.1.p1	119630054
MSTRG.10347.1.p1	101737937
MSTRG.10348.1.p1	101746287
MSTRG.10348.3.p1	101746287
MSTRG.10349.1.p1	101738067
MSTRG.10352.1.p1	101738327
MSTRG.10352.1.p2	101738466
MSTRG.10352.4.p1	101738466
MSTRG.10358.1.p1	101744636
MSTRG.10368.1.p1	101738832
MSTRG.10370.1.p1	101739110
MSTRG.10377.10.p1	101742624
MSTRG.10377.13.p1	101742624
MSTRG.10377.14.p1	101742624
MSTRG.10377.15.p1	101742624
MSTRG.10377.17.p1	101742624
MSTRG.10377.1.p1	101742624
MSTRG.10377.20.p1	101744208
MSTRG.10377.4.p1	101742624
MSTRG.10377.5.p1	101742624
MSTRG.10377.7.p1	101742624
MSTRG.10377.9.p1	101742624
MSTRG.10378.1.p1	101744208
MSTRG.10384.1.p1	101742766
MSTRG.10384.2.p1	101742766
MSTRG.10392.1.p1	100302602
MSTRG.10396.1.p1	101740484
MSTRG.10400.1.p1	105842450
MSTRG.10402.1.p1	101745065
MSTRG.10402.2.p1	101745065
MSTRG.10403.1.p1	732856
MSTRG.10403.2.p1	732856
MSTRG.10404.1.p1	101745214
MSTRG.10407.1.p1	101745799
MSTRG.10407.2.p1	101745799
MSTRG.10408.1.p1	101741046
MSTRG.10411.1.p1	692481
MSTRG.10411.4.p1	692481
MSTRG.10411.6.p1	692481
MSTRG.10411.7.p1	692481
MSTRG.10411.8.p1	692481
MSTRG.10412.1.p1	110386175
MSTRG.10417.1.p1	101741337
MSTRG.10420.1.p1	732948
MSTRG.10420.2.p1	732948
MSTRG.10420.3.p1	732948
MSTRG.10420.4.p1	732948
MSTRG.10420.5.p1	732948
MSTRG.10422.1.p1	692716
MSTRG.10424.5.p1	101745942
MSTRG.10429.1.p1	101746231
MSTRG.104.2.p2	119628382
MSTRG.10430.1.p1	101741353
MSTRG.10438.1.p1	101746370
MSTRG.10438.2.p1	101746370
MSTRG.10440.1.p1	101736363
MSTRG.10441.2.p1	100101185
MSTRG.10441.3.p1	100101185
MSTRG.10441.4.p1	100101185
MSTRG.10441.7.p1	100101185
MSTRG.10441.8.p1	100101185
MSTRG.10445.1.p1	110385458
MSTRG.104.4.p1	119628382
MSTRG.10454.1.p1	101736356
MSTRG.10456.1.p1	101736476
MSTRG.10457.3.p1	101736613
MSTRG.10458.1.p1	101742588
MSTRG.10458.1.p2	105841503
MSTRG.10458.2.p1	101742588
MSTRG.10458.2.p2	105841503
MSTRG.10458.4.p1	101742588
MSTRG.10458.5.p1	101742588
MSTRG.104.5.p1	119628382
MSTRG.10461.3.p1	101736883
MSTRG.10462.2.p1	100126539
MSTRG.10463.2.p1	101737437
